spotify_id,daily_rank,daily_movement,weekly_movement,country,popularity,is_explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
28lvraTNIN8qiTpoIK7m8Z,32,1,-1,PK,77,FALSE,117972,0.725,0.658,1,-8.906,1,0.268,0.299,7.38E-05,0.209,0.443,147.936,4
42TMa2hgBNjte4uV7jNCnQ,33,1,2,PK,78,FALSE,148188,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219,4
53QrRlALFJfZgdcGLKwy5s,34,1,15,PK,76,FALSE,139133,0.967,0.362,5,-11.374,0,0.159,0.514,0.00637,0.124,0.633,115.974,4
089PFeXotzDLNQz9NCk6pF,35,-17,15,PK,71,FALSE,222066,0.438,0.864,2,-5.185,1,0.47,0.0118,1.66E-06,0.431,0.594,167.898,4
3ZGJhN4unVspOqpwGvUL2W,36,3,3,PK,77,FALSE,166666,0.789,0.744,1,-7.245,1,0.0414,0.281,0,0.0763,0.783,143.998,4
1aL9518P5G72N92b48tuKw,37,3,-4,PK,76,FALSE,177391,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984,4
7xpZ1artTVaHabv93yK77N,38,0,-2,PK,73,FALSE,209032,0.56,0.628,7,-7.36,0,0.131,0.298,0.000142,0.0556,0.622,93.178,4
5BKKKNwrebowaMoUdBaNby,39,-3,9,PK,78,FALSE,270000,0.72,0.681,11,-8.042,1,0.0941,0.375,0,0.17,0.13,95.949,4
5W7DOVGQLTigu09afW7QMT,40,4,3,PK,78,FALSE,270000,0.557,0.794,11,-5.698,0,0.2,0.179,0,0.106,0.432,91.366,4
0Jiaz0O4AqnJICa9PxHhaR,41,1,-4,PK,75,FALSE,181250,0.567,0.54,1,-5.754,1,0.0406,0.736,3.17E-05,0.164,0.331,92.027,4
0s76ExpXyMGVBlKLUr683e,42,-5,2,PK,73,FALSE,221988,0.645,0.324,1,-13.621,0,0.0545,0.754,0.000727,0.103,0.493,162.037,3
29m79w9xPMH4YCD6r8JSmV,43,7,-2,PK,78,FALSE,176232,0.837,0.717,5,-7.749,0,0.0822,0.0842,0,0.149,0.494,94.984,4
6ZYxNjuAU9Vy3VtF6W1dtE,44,1,6,PK,76,TRUE,199205,0.82,0.504,4,-9.113,0,0.141,0.261,7.00E-06,0.104,0.275,85.016,4
0645eBDehHcqfiF15hscQV,45,-2,5,PK,81,FALSE,223390,0.578,0.444,8,-11.447,0,0.0644,0.44,0,0.146,0.36,76.032,4
73K33p4Vyz9koXGqmL5eFs,46,4,-6,PK,81,FALSE,161041,0.739,0.716,10,-4.964,1,0.037,0.232,0,0.33,0.871,113.943,4
5qolX8ncpZ8R6TfKbvTzbA,47,-1,-2,PK,74,TRUE,256000,0.856,0.447,9,-7.86,1,0.102,0.744,0,0.108,0.391,120.069,4
610keNiNVTIkYD0CqeSerg,48,2,2,PK,79,TRUE,175686,0.648,0.609,1,-6.467,0,0.314,0.126,2.28E-06,0.107,0.405,177.981,4
1418IuVKQPTYqt7QNJ9RXN,49,1,-11,PK,81,FALSE,194653,0.698,0.505,6,-8.242,0,0.0356,0.354,0,0.0995,0.396,95.868,4
3mUkVsovIuscQlSoMhmAZt,50,-3,0,PK,75,FALSE,77252,0.358,0.463,7,-7.075,1,0.0375,0.816,0,0.155,0.15,152.353,3
2ONW0ksoUixoxT7gfI9hWX,1,0,1,PH,81,FALSE,222000,0.377,0.716,9,-5.278,1,0.0357,0.14,0.00195,0.182,0.336,179.632,4
2BLdelIp46CHvKkyWeqZHL,2,0,-1,PH,73,TRUE,284812,0.48,0.571,7,-7.818,1,0.042,0.526,0.000213,0.232,0.257,146.051,4
01iNOMVE89uKaurFTDZX2Y,3,1,1,PH,81,FALSE,141762,0.747,0.441,3,-6.946,0,0.105,0.0872,0,0.167,0.714,121.925,4
7b89Ffklm3xh4GI37vlZDZ,4,-1,1,PH,81,FALSE,222298,0.624,0.769,4,-6.277,1,0.0498,0.21,0.000147,0.106,0.466,105.099,4
3vkCueOmm7xQDoJ17W1Pm3,5,0,-2,PH,98,FALSE,137773,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
1BxfuPKGuaTgP7aM0Bbdwr,6,0,0,PH,99,FALSE,178426,0.552,0.702,9,-5.707,1,0.157,0.117,2.06E-05,0.105,0.564,169.994,4
6KDLUcxVRvXIXMexgf9x9b,7,0,0,PH,80,FALSE,256000,0.872,0.184,7,-16.546,1,0.151,0.5,0.0371,0.0551,0.288,120.031,4
3kdDccXEVz0snh6mcL4eFj,8,1,1,PH,81,FALSE,170263,0.717,0.353,6,-7.872,1,0.0349,0.224,0,0.0721,0.538,118.005,4
0mtkRIAOueeXqHpyahIbtJ,9,-1,1,PH,81,FALSE,291070,0.715,0.699,8,-6.815,0,0.0501,0.544,3.74E-05,0.0795,0.612,114.994,4
7CyPwkp0oE8Ro9Dd5CUDjW,10,1,6,PH,94,FALSE,244684,0.522,0.641,8,-6.287,1,0.0318,0.0545,0,0.162,0.202,87.51,4
57Z7lSnhwx82laEb6rdZPB,11,1,2,PH,77,TRUE,223500,0.549,0.848,5,-4.184,0,0.344,0.23,3.12E-06,0.397,0.524,155.824,4
14YZcGhRR05BTYajt8f9u9,12,-2,2,PH,77,TRUE,170078,0.767,0.66,4,-7.272,1,0.0869,0.236,0,0.457,0.796,127.064,4
4XSIv5hJzP6kEQqsLli1eE,13,1,-2,PH,80,FALSE,212608,0.578,0.305,0,-9.798,0,0.0258,0.954,0.0578,0.23,0.197,99.914,4
0x7PmByJWVXdeipevd6KZS,14,-1,-6,PH,79,FALSE,303933,0.599,0.42,10,-11.637,1,0.0645,0.843,0.000262,0.103,0.506,93.981,4
0Qra8Ps4tJAZPqRXyehCjc,15,1,11,PH,76,FALSE,241146,0.582,0.506,4,-8.443,1,0.0274,0.269,6.40E-05,0.0994,0.464,93.34,4
0uemlnPoeZOYIDaMFZ7lvi,16,3,5,PH,66,FALSE,260000,0.608,0.695,10,-5.307,0,0.0333,0.038,0,0.0939,0.203,83.965,4
2nqlM3gNBMi5Zf9MDzp2Xi,17,0,33,PH,36,FALSE,201951,0.637,0.455,7,-7.404,1,0.0385,0.75,0,0.13,0.608,82.094,4
2K0CH6BtfBtY7wMnsKIuzo,18,0,-3,PH,79,FALSE,246346,0.48,0.538,8,-8.297,1,0.0398,0.596,0.000229,0.206,0.392,207.924,3
5v5dlsJYrw9xiB36GELIUV,19,5,24,PH,73,FALSE,197009,0.454,0.38,8,-7.071,1,0.059,0.911,9.39E-06,0.108,0.214,137.585,5
5aIVCx5tnk0ntmdiinnYvw,20,1,11,PH,95,FALSE,200255,0.673,0.722,3,-3.495,0,0.0755,0.0856,0,0.137,0.519,117.187,4
2v6jmF6VQWS96x6tSg05IC,21,2,4,PH,76,FALSE,206181,0.491,0.486,5,-6.588,1,0.0347,0.285,0,0.0976,0.262,82.411,3
61DuXKQqvXkxcrAIiNLIgR,22,0,-3,PH,79,FALSE,206500,0.596,0.785,4,-4.282,0,0.0363,0.186,0,0.165,0.695,120.022,4
3rUGC1vUpkDG9CZFHMur1t,23,-3,0,PH,100,TRUE,131872,0.75,0.733,6,-3.18,0,0.0319,0.256,0,0.114,0.844,111.018,1
1t2gvCG4jH1kYE9sX2PrRs,24,1,-6,PH,79,FALSE,227262,0.612,0.389,4,-12.725,0,0.0578,0.837,0.00461,0.306,0.348,125.091,4
2HRgqmZQC0MC7GeNuDIXHN,25,-10,-13,PH,90,TRUE,183550,0.79,0.831,11,-4.185,1,0.044,0.312,0,0.0797,0.872,124.987,4
0uZFcsx96wzbixsULmrg8o,26,1,-2,PH,81,FALSE,270250,0.71,0.61,2,-4.674,1,0.0351,0.415,2.67E-05,0.181,0.404,120.032,3
5PyDJG7SQRgWXefgexqIge,27,-1,-5,PH,85,TRUE,265360,0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,4
47OFMuRu5lzJHRbtEXPBbs,28,1,-1,PH,78,FALSE,241185,0.635,0.724,5,-6.662,1,0.0716,0.28,3.83E-06,0.105,0.316,135.927,4
0HAG6nIiEKd75yGpovuSJQ,29,1,3,PH,76,FALSE,269256,0.429,0.464,6,-8.445,0,0.0719,0.783,0,0.0846,0.375,121.17,3
4iZ4pt7kvcaH6Yo8UoZ4s2,30,-2,-2,PH,93,TRUE,201800,0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,4
4mc3rUoMwwiNTHA4al9nNd,31,0,-1,PH,78,FALSE,201806,0.652,0.76,6,-4.098,0,0.0406,0.221,9.09E-05,0.147,0.615,98.079,4
3oSu6uIHuwZOTyHdAZGojm,32,0,5,PH,76,TRUE,198888,0.686,0.52,2,-11.427,1,0.069,0.501,0,0.224,0.1,109.927,4
4AULw1VRyJP17zMvwgTIUs,33,0,-4,PH,78,FALSE,335624,0.627,0.433,9,-9.868,1,0.0232,0.295,0.393,0.332,0.353,96.016,4
0szRYVD2MwFzQMs58PT1Ec,34,1,2,PH,77,TRUE,194475,0.808,0.398,7,-9.746,0,0.0492,0.289,0.000257,0.142,0.939,116.985,4
3UsQ5xVmuxXhZkJOJbVDed,35,-1,-1,PH,76,TRUE,152066,0.781,0.509,1,-6.276,0,0.0681,0.736,0.00498,0.101,0.522,98.008,4
3gRhGExNITCqVo0mCyqp3m,36,1,-3,PH,77,TRUE,179115,0.857,0.421,1,-8.178,1,0.0679,0.0269,6.34E-06,0.327,0.0775,120.014,4
1kuGVB7EU95pJObxwvfwKS,37,1,-2,PH,95,TRUE,219724,0.511,0.532,5,-5.745,1,0.0578,0.177,0,0.291,0.35,138.005,4
3CWq0pAKKTWb0K4yiglDc4,38,-2,-18,PH,93,FALSE,277831,0.747,0.391,0,-13.767,1,0.052,0.529,0.003,0.111,0.195,102.984,4
69u8qQcaA3o0A7Ko87juqp,39,2,9,PH,75,FALSE,261866,0.555,0.674,0,-5.523,1,0.0314,0.116,1.54E-06,0.256,0.395,146.381,4
16iRlyUMJVPqz62DlomMre,40,-1,9,PH,76,FALSE,263500,0.513,0.38,11,-11.091,1,0.0336,0.12,0,0.0924,0.323,120.952,4
1K0rybxoxW5svDYwXezXyN,41,3,-3,PH,76,FALSE,234052,0.444,0.264,0,-10.874,1,0.0316,0.616,0.0107,0.0856,0.4,199.685,3
6FIEuf1JIzmCtach0gXpeG,42,-2,8,PH,76,FALSE,222446,0.685,0.322,6,-13.2,1,0.0369,0.162,0.0299,0.0809,0.508,155.977,4
2LlOeW5rVcvl3QcPNPcDus,43,2,1,PH,84,TRUE,225312,0.603,0.441,9,-8.178,1,0.0518,0.692,1.46E-06,0.105,0.167,136.137,4
6zdryckXPbIeQE5npNqvNp,44,-1,6,PH,74,TRUE,163964,0.797,0.526,7,-10.404,1,0.0429,0.0813,0,0.167,0.896,120.051,4
6dgUya35uo964z7GZXM07g,45,2,0,PH,90,FALSE,163648,0.74,0.697,8,-4.912,1,0.034,0.0268,0,0.224,0.732,138.992,4
1Qrg8KqiBpW07V7PNxwwwL,46,-4,-6,PH,92,FALSE,153946,0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,4
1dGr1c8CrMLDpV6mPbImSI,47,-1,-8,PH,92,FALSE,221306,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58E-05,0.118,0.453,68.534,4
6HVT2c1ZZdhH1nGFb4AxUJ,48,2,2,PH,74,FALSE,186610,0.745,0.628,7,-7.449,1,0.0535,0.553,0,0.0843,0.803,117.919,4
1M5KNlFaSwG8gDZQCTjFx2,49,1,1,PH,76,TRUE,225882,0.727,0.622,0,-5.734,0,0.0335,0.272,9.86E-06,0.115,0.444,136.049,4
5TZKpQFKCbIlWGD8DzHbC6,50,0,-4,PH,83,FALSE,263250,0.562,0.551,2,-8.879,1,0.0318,0.705,0.113,0.164,0.386,135.808,4
7iQXYTyuG13aoeHxGG28Nh,1,0,0,PE,97,TRUE,162767,0.911,0.778,5,-2.248,1,0.262,0.0887,2.16E-05,0.179,0.345,96.057,4
7bywjHOc0wSjGGbj04XbVi,2,0,9,PE,87,FALSE,196800,0.774,0.86,7,-2.888,0,0.13,0.131,0,0.116,0.446,100.019,4
5RqSsdzTNPX1uzkmlHCFvK,3,0,-1,PE,93,TRUE,172797,0.841,0.738,7,-7.455,0,0.307,0.52,0,0.0892,0.484,169.918,4
7ABLbnD53cQK00mhcaOUVG,4,0,-1,PE,95,TRUE,197920,0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,4
6XbtvPmIpyCbjuT0e8cQtp,5,0,-1,PE,93,FALSE,186000,0.668,0.712,5,-5.927,1,0.0381,0.369,2.13E-05,0.108,0.264,100.02,4
505v13epFXodT9fVAJ6h8k,6,0,-1,PE,90,TRUE,170480,0.92,0.696,6,-3.356,0,0.0742,0.183,0,0.149,0.545,106.966,4
4bw8mcDUSRWfQo63ZTYRnU,7,0,0,PE,90,TRUE,142334,0.909,0.762,9,-3.974,1,0.0643,0.434,0,0.0856,0.843,101.987,3
3tiJUOfAEqIrLFRQgGgdoY,8,0,-2,PE,86,FALSE,162500,0.499,0.519,11,-8.199,1,0.0595,0.109,0,0.276,0.848,192.147,4
1hZsWUnLbqRw09jLAMQSsb,9,0,1,PE,79,TRUE,195586,0.858,0.665,11,-4.772,1,0.152,0.126,0,0.119,0.659,100.09,4
7MVIfkyzuUmQ716j8U7yGR,10,1,-2,PE,88,FALSE,128677,0.838,0.708,5,-4.668,0,0.166,0.176,0,0.343,0.96,119.984,4
2CeKVsFFXG4QzA415QygGb,11,-1,-2,PE,88,FALSE,155960,0.865,0.573,5,-5.501,1,0.0678,0.0863,0,0.305,0.563,94.999,4
54zcJnb3tp9c5OVKREZ1Is,12,0,1,PE,88,FALSE,154374,0.634,0.725,5,-4.945,0,0.0587,0.0776,0,0.211,0.795,159.845,4
2HafqoJbgXdtjwCOvNEF14,13,0,1,PE,98,FALSE,184061,0.537,0.421,5,-8.72,1,0.0285,0.827,0,0.138,0.524,98.224,4
2kz1YOhJiNubjigR1gB1VX,14,0,-2,PE,91,TRUE,197052,0.845,0.795,9,-3.502,0,0.0681,0.343,1.78E-05,0.224,0.681,94.969,4
7JwdbqIpiuWvGbRryKSuBz,15,0,1,PE,72,FALSE,190560,0.841,0.783,6,-4.915,0,0.0432,0.106,2.49E-06,0.0528,0.514,94.989,4
3cDyocF0Ibdfs1SFQk5cLZ,16,0,-1,PE,92,TRUE,199946,0.822,0.711,6,-4.943,1,0.0668,0.179,1.46E-05,0.083,0.934,102.984,4
2yzshFeBIwH8tWIqHEFLeD,17,0,0,PE,86,FALSE,194563,0.571,0.72,9,-4.089,1,0.0458,0.213,0,0.271,0.542,83.827,4
7yIIeKUxTpn36X6CFJhgEi,18,3,1,PE,90,TRUE,159170,0.795,0.678,11,-7.905,0,0.0586,0.0398,0.35,0.072,0.788,101.032,4
3tt9i3Hhzq84dPS8H7iSiJ,19,0,3,PE,85,FALSE,162637,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98E-06,0.218,0.85,124.98,4
1zsPaEkglFvxjAhrM8yhpr,20,-2,-2,PE,87,FALSE,196600,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,4
0J9g1MMJDhyvOb3NWckHMm,21,1,5,PE,88,TRUE,219333,0.852,0.881,5,-2.546,0,0.126,0.0602,6.44E-06,0.0682,0.556,96.984,4
62xla8336vUnmxTWNzCfRt,22,-2,3,PE,79,FALSE,228186,0.786,0.803,6,-5.232,0,0.072,0.135,4.11E-06,0.11,0.722,112.007,4
11PV8CaPqlto9Uejx92C35,23,0,1,PE,80,FALSE,221601,0.721,0.782,11,-3.51,1,0.045,0.251,0,0.107,0.77,90.001,4
4GvEuYAfJlICR2SpMDaBxQ,24,1,10,PE,73,TRUE,172774,0.869,0.568,8,-8.648,0,0.0729,0.0023,0.00177,0.0778,0.35,98.015,4
4SW9gHnW8NfKOdqmh0ij45,25,2,-5,PE,88,FALSE,132294,0.801,0.517,2,-8.205,0,0.269,0.494,1.45E-06,0.355,0.923,160.254,4
6ifUES3keWjwXgae8pXI3o,26,-2,-5,PE,84,FALSE,205714,0.744,0.804,1,-6.327,1,0.0677,0.0231,0,0.0494,0.426,104.823,4
0CYTGMBYkwUxrj1MWDLrC5,27,2,5,PE,85,TRUE,168133,0.743,0.831,8,-4.042,0,0.0584,0.114,6.43E-05,0.35,0.609,95.975,4
1j6xOGusnyXq3l6IryKF3G,28,0,0,PE,84,FALSE,220116,0.681,0.788,1,-4.323,1,0.0785,0.0482,0,0.0753,0.839,170.019,4
2HRgqmZQC0MC7GeNuDIXHN,29,-3,-6,PE,90,TRUE,183550,0.79,0.831,11,-4.185,1,0.044,0.312,0,0.0797,0.872,124.987,4
4MjDJD8cW7iVeWInc2Bdyj,30,0,-3,PE,96,TRUE,267194,0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,4
6QX6tanKOhwMpPtu1p0zAL,31,2,0,PE,76,TRUE,201120,0.789,0.807,5,-3.124,0,0.0867,0.33,0.113,0.132,0.663,105.041,4
4aEOz6ZpXh3wF4FOdJHOPV,32,3,7,PE,83,TRUE,167418,0.826,0.881,8,-7.755,1,0.0974,0.191,2.70E-05,0.347,0.737,93.997,4
0DWdj2oZMBFSzRsi2Cvfzf,33,-1,-4,PE,89,TRUE,197933,0.72,0.63,4,-3.547,0,0.277,0.673,0,0.0936,0.607,179.974,4
2UW7JaomAMuX9pZrjVpHAU,34,2,1,PE,90,TRUE,234352,0.812,0.479,2,-5.678,0,0.333,0.213,1.21E-06,0.0756,0.559,169.922,4
05WVKTdZhlIMX4qqMLuo0f,35,7,15,PE,84,TRUE,197333,0.72,0.88,9,-2.834,1,0.101,0.0562,0.06,0.153,0.463,180.011,4
1LiN0Z98FkR1t0m8KmLcAH,36,1,2,PE,84,FALSE,190004,0.79,0.631,8,-5.549,0,0.0425,0.437,0,0.158,0.889,94.039,4
0T2pB7P1VdXPhLdQZ488uH,37,-6,-7,PE,85,TRUE,171880,0.709,0.56,4,-4.867,0,0.171,0.034,0,0.315,0.541,170.082,4
5YJ4BVvTFmVCxUyhKejHfR,38,2,5,PE,83,TRUE,151666,0.815,0.856,1,-3.825,0,0.122,0.4,8.34E-05,0.244,0.872,91.995,4
5jt25aFjW2kNoBqaEVaz5W,39,-1,-6,PE,87,TRUE,202173,0.757,0.789,5,-3.46,0,0.0583,0.307,0,0.0717,0.464,91.911,4
4gJfPoMIcSDGY0tMGxm6Fu,40,-1,1,PE,79,TRUE,143789,0.843,0.728,2,-4.207,0,0.0552,0.202,0.000219,0.313,0.581,106.015,4
6Sq7ltF9Qa7SNFBsV5Cogx,41,2,1,PE,89,TRUE,178567,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68E-05,0.0933,0.425,92.005,4
4jY5SnGbpH6FdGCqVbhOD4,42,-1,3,PE,82,FALSE,172558,0.894,0.858,9,-2.348,1,0.188,0.024,0,0.263,0.96,96.065,4
6irysuQyZWd7Bjj7ePiOs2,43,6,-6,PE,89,TRUE,231693,0.831,0.759,1,-3.627,0,0.0502,0.277,0,0.125,0.244,107.961,4
7BVMtLpd7edHeOizt4RWz9,44,1,6,PE,78,FALSE,160517,0.605,0.726,6,-4.515,1,0.0309,0.365,0,0.112,0.393,149.918,4
5ixdmTpCmH5diBA1j154wN,45,1,-1,PE,85,TRUE,165582,0.795,0.815,1,-3.322,1,0.0821,0.0368,3.82E-05,0.227,0.334,94.991,4
4FAKtPVycI4DxoOHC01YqD,46,-2,-6,PE,84,TRUE,216148,0.783,0.729,6,-3.549,0,0.0691,0.0492,0.000272,0.1,0.58,167.968,4
2KslE17cAJNHTsI2MI0jb2,47,-13,-11,PE,98,FALSE,206019,0.711,0.809,2,-4.389,0,0.0955,0.0447,0,0.339,0.816,106.017,4
3HqcNJdZ2seoGxhn0wVNDK,48,2,0,PE,85,FALSE,207626,0.87,0.517,1,-7.918,1,0.0475,0.576,0.00553,0.11,0.54,111.002,4
29QkpKsdxiChq3xsmu5VDG,49,1,1,PE,60,FALSE,226877,0.626,0.936,8,-5.608,0,0.031,0.115,0,0.321,0.947,133,4
7DhYjNLksXZhbRQeheAums,50,-3,0,PE,84,FALSE,266160,0.76,0.773,9,-5.314,1,0.0675,0.176,0,0.1,0.895,102.789,4
7iQXYTyuG13aoeHxGG28Nh,1,0,0,PA,97,TRUE,162767,0.911,0.778,5,-2.248,1,0.262,0.0887,2.16E-05,0.179,0.345,96.057,4
5RqSsdzTNPX1uzkmlHCFvK,2,1,1,PA,93,TRUE,172797,0.841,0.738,7,-7.455,0,0.307,0.52,0,0.0892,0.484,169.918,4
7bywjHOc0wSjGGbj04XbVi,3,1,16,PA,87,FALSE,196800,0.774,0.86,7,-2.888,0,0.13,0.131,0,0.116,0.446,100.019,4
7ABLbnD53cQK00mhcaOUVG,4,2,0,PA,95,TRUE,197920,0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,4
6XbtvPmIpyCbjuT0e8cQtp,5,0,1,PA,93,FALSE,186000,0.668,0.712,5,-5.927,1,0.0381,0.369,2.13E-05,0.108,0.264,100.02,4
5IWsYLhoYS1kTaMh2bVnhz,6,2,2,PA,58,TRUE,171812,0.66,0.679,8,-6.01,0,0.363,0.336,1.98E-05,0.0684,0.838,120.662,5
4MjDJD8cW7iVeWInc2Bdyj,7,0,-2,PA,96,TRUE,267194,0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,4
0aP4dyDE4k1LUg7TAgYYRx,8,1,2,PA,59,TRUE,210000,0.638,0.638,1,-4.477,1,0.286,0.371,0,0.122,0.444,175.636,4
1hZsWUnLbqRw09jLAMQSsb,9,2,3,PA,79,TRUE,195586,0.858,0.665,11,-4.772,1,0.152,0.126,0,0.119,0.659,100.09,4
7yS5ru5Zte13ujlQZqVbtC,10,0,3,PA,54,FALSE,301276,0.558,0.673,2,-4.072,1,0.162,0.494,0,0.179,0.332,130.133,5
505v13epFXodT9fVAJ6h8k,11,2,-2,PA,90,TRUE,170480,0.92,0.696,6,-3.356,0,0.0742,0.183,0,0.149,0.545,106.966,4
3cDyocF0Ibdfs1SFQk5cLZ,12,2,-1,PA,92,TRUE,199946,0.822,0.711,6,-4.943,1,0.0668,0.179,1.46E-05,0.083,0.934,102.984,4
4bw8mcDUSRWfQo63ZTYRnU,13,-1,-6,PA,90,TRUE,142334,0.909,0.762,9,-3.974,1,0.0643,0.434,0,0.0856,0.843,101.987,3
3Nqc7BFu9MmNmFRpDTC6vJ,14,1,1,PA,56,FALSE,138653,0.628,0.696,9,-5.955,0,0.402,0.189,0,0.134,0.559,118.667,5
0p0cOpBujR114Wirv5AM7W,15,2,-1,PA,84,TRUE,173991,0.711,0.718,1,-5.671,1,0.0994,0.379,0,0.119,0.689,159.953,4
3nNmRE0DxHC6ZaKkrpUumS,16,2,1,PA,90,TRUE,216327,0.847,0.724,1,-5.41,1,0.298,0.0869,1.11E-06,0.118,0.396,94.601,4
2HafqoJbgXdtjwCOvNEF14,17,-1,-1,PA,98,FALSE,184061,0.537,0.421,5,-8.72,1,0.0285,0.827,0,0.138,0.524,98.224,4
3tt9i3Hhzq84dPS8H7iSiJ,18,4,6,PA,85,FALSE,162637,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98E-06,0.218,0.85,124.98,4
7JwdbqIpiuWvGbRryKSuBz,19,1,3,PA,72,FALSE,190560,0.841,0.783,6,-4.915,0,0.0432,0.106,2.49E-06,0.0528,0.514,94.989,4
2CeKVsFFXG4QzA415QygGb,20,1,-2,PA,88,FALSE,155960,0.865,0.573,5,-5.501,1,0.0678,0.0863,0,0.305,0.563,94.999,4
6uIIdjYTxxpWOyWuVXrKQO,21,-2,0,PA,95,TRUE,191466,0.808,0.944,10,-4.863,0,0.0408,0.183,1.11E-06,0.138,0.937,124.934,3
5h4mgbGijQ2CXMNuF4c4rW,22,1,-2,PA,57,TRUE,221100,0.562,0.72,7,-5.285,0,0.446,0.704,0,0.115,0.454,62.83,5
54zcJnb3tp9c5OVKREZ1Is,23,1,0,PA,88,FALSE,154374,0.634,0.725,5,-4.945,0,0.0587,0.0776,0,0.211,0.795,159.845,4
6FvMc0dfKvSbzFmqfT1GoG,24,-22,26,PA,67,FALSE,169911,0.613,0.552,5,-7.71,1,0.207,0.631,0,0.119,0.588,112.678,4
1zsPaEkglFvxjAhrM8yhpr,25,0,0,PA,87,FALSE,196600,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,4
6vIAesoAJNm0g3mPN8EXpB,26,3,10,PA,55,FALSE,198139,0.421,0.646,8,-7.772,1,0.346,0.33,0,0.106,0.581,171.648,4
2kz1YOhJiNubjigR1gB1VX,27,-1,1,PA,91,TRUE,197052,0.845,0.795,9,-3.502,0,0.0681,0.343,1.78E-05,0.224,0.681,94.969,4
2yzshFeBIwH8tWIqHEFLeD,28,4,4,PA,86,FALSE,194563,0.571,0.72,9,-4.089,1,0.0458,0.213,0,0.271,0.542,83.827,4
7MVIfkyzuUmQ716j8U7yGR,29,-2,2,PA,88,FALSE,128677,0.838,0.708,5,-4.668,0,0.166,0.176,0,0.343,0.96,119.984,4
0T2pB7P1VdXPhLdQZ488uH,30,-2,-3,PA,85,TRUE,171880,0.709,0.56,4,-4.867,0,0.171,0.034,0,0.315,0.541,170.082,4
6CvTEtGagmzQvkUzzyKR9k,31,-1,-1,PA,95,TRUE,143327,0.815,0.741,1,-6.04,1,0.0569,0.0277,0.0183,0.219,0.591,125.031,4
4FAKtPVycI4DxoOHC01YqD,32,-1,-6,PA,84,TRUE,216148,0.783,0.729,6,-3.549,0,0.0691,0.0492,0.000272,0.1,0.58,167.968,4
4NoOME4Dhf4xgxbHDT7VGe,33,5,1,PA,84,TRUE,200120,0.794,0.807,1,-3.447,0,0.326,0.334,0,0.104,0.575,178.003,4
5jt25aFjW2kNoBqaEVaz5W,34,0,-1,PA,87,TRUE,202173,0.757,0.789,5,-3.46,0,0.0583,0.307,0,0.0717,0.464,91.911,4
0DWdj2oZMBFSzRsi2Cvfzf,35,2,-6,PA,89,TRUE,197933,0.72,0.63,4,-3.547,0,0.277,0.673,0,0.0936,0.607,179.974,4
2E9bJ7vsFylaYwLwf6dH4f,36,14,14,PA,45,FALSE,215000,0.914,0.607,11,-5.244,1,0.163,0.0881,4.20E-06,0.263,0.635,96.041,4
4iRHjxLojZsyclcODm5NOv,37,-2,4,PA,55,TRUE,206080,0.751,0.617,9,-6.05,0,0.413,0.402,0,0.0973,0.387,99.896,4
2nl5JkOfrjVSYQY9rVZl4N,38,2,4,PA,54,FALSE,257592,0.738,0.593,4,-7.259,0,0.27,0.149,2.65E-05,0.271,0.223,92.893,4
6Sq7ltF9Qa7SNFBsV5Cogx,39,4,-1,PA,89,TRUE,178567,0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68E-05,0.0933,0.425,92.005,4
7mXuWTczZNxG5EDcjFEuJR,40,-1,5,PA,93,TRUE,212878,0.646,0.736,5,-7.118,0,0.0449,0.216,0,0.415,0.873,140.098,3
4SW9gHnW8NfKOdqmh0ij45,41,-8,-6,PA,88,FALSE,132294,0.801,0.517,2,-8.205,0,0.269,0.494,1.45E-06,0.355,0.923,160.254,4
25OeKzcqakFPaJlXHPE5lm,42,-1,-2,PA,87,FALSE,186455,0.535,0.395,10,-7.805,1,0.0634,0.597,6.78E-05,0.0969,0.488,157.795,3
0PB0O24JqAuNdOAFVJljMS,43,2,7,PA,85,TRUE,208125,0.683,0.764,2,-5.995,1,0.0441,0.0427,0,0.0963,0.137,149.949,4
